ID,Year,M,D,H,1,2,sum,sump
0131-002,2013,12,25,22,378,294,672,721
0131-002,2013,12,25,23,254,194,448,672
0131-002,2013,12,25,24,170,144,314,448
0131-002,2013,12,26,1,121,100,221,314
0131-002,2013,12,26,2,68,60,128,221
0131-002,2013,12,26,3,53,56,109,128
0131-002,2013,12,26,4,62,61,123,109
0131-002,2013,12,26,5,82,81,163,123
0131-002,2013,12,26,6,149,131,280,163
0131-002,2013,12,26,7,585,244,829,280
0131-002,2013,12,26,8,1437,695,2132,829
0131-002,2013,12,26,9,1299,768,2067,2132
0131-002,2013,12,26,10,840,773,1613,2067
0131-002,2013,12,26,11,945,759,1704,1613
0131-002,2013,12,26,12,846,835,1681,1704
0131-002,2013,12,26,13,717,716,1433,1681
0131-002,2013,12,26,14,821,794,1615,1433
0131-002,2013,12,26,15,903,850,1753,1615
0131-002,2013,12,26,16,850,929,1779,1753
0131-002,2013,12,26,17,832,875,1707,1779
0131-002,2013,12,26,18,750,982,1732,1707
0131-002,2013,12,26,19,748,832,1580,1732
0131-002,2013,12,26,20,504,628,1132,1580
0131-002,2013,12,26,21,436,534,970,1132
0131-002,2013,12,26,22,380,425,805,970
0131-002,2013,12,26,23,245,304,549,805
0131-002,2013,12,26,24,190,191,381,549
0131-002,2013,12,27,1,142,109,251,381
0131-002,2013,12,27,2,99,98,197,251
0131-002,2013,12,27,3,66,78,144,197
0131-002,2013,12,27,4,61,75,136,144
0131-002,2013,12,27,5,77,97,174,136
0131-002,2013,12,27,6,151,125,276,174
0131-002,2013,12,27,7,437,213,650,276
0131-002,2013,12,27,8,1192,623,1815,650
0131-002,2013,12,27,9,1238,757,1995,1815
0131-002,2013,12,27,10,844,698,1542,1995
0131-002,2013,12,27,11,894,775,1669,1542
0131-002,2013,12,27,12,826,804,1630,1669
0131-002,2013,12,27,13,669,652,1321,1630
0131-002,2013,12,27,14,842,739,1581,1321
0131-002,2013,12,27,15,941,860,1801,1581
0131-002,2013,12,27,16,886,835,1721,1801
0131-002,2013,12,27,17,866,896,1762,1721
0131-002,2013,12,27,18,870,1058,1928,1762
0131-002,2013,12,27,19,804,1019,1823,1928
0131-002,2013,12,27,20,649,711,1360,1823
0131-002,2013,12,27,21,461,587,1048,1360
0131-002,2013,12,27,22,397,465,862,1048
0131-002,2013,12,27,23,302,337,639,862
0131-002,2013,12,27,24,258,217,475,639
0131-002,2013,12,28,1,167,164,331,475
0131-002,2013,12,28,2,118,118,236,331
0131-002,2013,12,28,3,75,91,166,236
0131-002,2013,12,28,4,100,85,185,166
0131-002,2013,12,28,5,81,99,180,185
0131-002,2013,12,28,6,129,96,225,180
0131-002,2013,12,28,7,302,204,506,225
0131-002,2013,12,28,8,637,405,1042,506
0131-002,2013,12,28,9,752,566,1318,1042
0131-002,2013,12,28,10,702,609,1311,1318
0131-002,2013,12,28,11,733,679,1412,1311
0131-002,2013,12,28,12,699,737,1436,1412
0131-002,2013,12,28,13,717,636,1353,1436
0131-002,2013,12,28,14,768,661,1429,1353
0131-002,2013,12,28,15,701,698,1399,1429
0131-002,2013,12,28,16,734,705,1439,1399
0131-002,2013,12,28,17,720,682,1402,1439
0131-002,2013,12,28,18,784,798,1582,1402
0131-002,2013,12,28,19,686,610,1296,1582
0131-002,2013,12,28,20,429,412,841,1296
0131-002,2013,12,28,21,319,337,656,841
0131-002,2013,12,28,22,298,274,572,656
0131-002,2013,12,28,23,212,221,433,572
0131-002,2013,12,28,24,151,152,303,433
0131-002,2013,12,29,1,111,127,238,303
0131-002,2013,12,29,2,98,79,177,238
0131-002,2013,12,29,3,61,89,150,177
0131-002,2013,12,29,4,62,55,117,150
0131-002,2013,12,29,5,58,59,117,117
0131-002,2013,12,29,6,77,55,132,117
0131-002,2013,12,29,7,136,97,233,132
0131-002,2013,12,29,8,271,170,441,233
0131-002,2013,12,29,9,308,238,546,441
0131-002,2013,12,29,10,332,332,664,546
0131-002,2013,12,29,11,354,444,798,664
0131-002,2013,12,29,12,392,403,795,798
0131-002,2013,12,29,13,418,473,891,795
0131-002,2013,12,29,14,606,478,1084,891
0131-002,2013,12,29,15,560,472,1032,1084
0131-002,2013,12,29,16,688,505,1193,1032
0131-002,2013,12,29,17,730,521,1251,1193
0131-002,2013,12,29,18,650,534,1184,1251
0131-002,2013,12,29,19,612,397,1009,1184
0131-002,2013,12,29,20,487,317,804,1009
0131-002,2013,12,29,21,338,276,614,804
0131-002,2013,12,29,22,329,278,607,614
0131-002,2013,12,29,23,246,158,404,607
0131-002,2013,12,29,24,172,124,296,404
0131-002,2013,12,30,1,122,68,190,296
0131-002,2013,12,30,2,62,47,109,190
0131-002,2013,12,30,3,69,44,113,109
0131-002,2013,12,30,4,51,36,87,113
0131-002,2013,12,30,5,66,67,133,87
0131-002,2013,12,30,6,183,120,303,133
0131-002,2013,12,30,7,507,248,755,303
0131-002,2013,12,30,8,1446,628,2074,755
0131-002,2013,12,30,9,1313,725,2038,2074
0131-002,2013,12,30,10,818,704,1522,2038
0131-002,2013,12,30,11,947,854,1801,1522
0131-002,2013,12,30,12,863,741,1604,1801
0131-002,2013,12,30,13,753,717,1470,1604
0131-002,2013,12,30,14,870,748,1618,1470
0131-002,2013,12,30,15,915,874,1789,1618
0131-002,2013,12,30,16,960,855,1815,1789
0131-002,2013,12,30,17,864,840,1704,1815
0131-002,2013,12,30,18,807,1023,1830,1704
0131-002,2013,12,30,19,723,873,1596,1830
0131-002,2013,12,30,20,550,609,1159,1596
0131-002,2013,12,30,21,461,506,967,1159
0131-002,2013,12,30,22,399,450,849,967
0131-002,2013,12,30,23,286,299,585,849
0131-002,2013,12,30,24,217,224,441,585
0131-002,2013,12,31,1,163,134,297,441
0131-002,2013,12,31,2,112,131,243,297
0131-002,2013,12,31,3,88,60,148,243
0131-002,2013,12,31,4,93,100,193,148
0131-002,2013,12,31,5,91,92,183,193
0131-002,2013,12,31,6,139,111,250,183
0131-002,2013,12,31,7,410,214,624,250
0131-002,2013,12,31,8,1102,550,1652,624
0131-002,2013,12,31,9,1089,742,1831,1652
0131-002,2013,12,31,10,707,732,1439,1831
0131-002,2013,12,31,11,786,736,1522,1439
0131-002,2013,12,31,12,786,703,1489,1522
0131-002,2013,12,31,13,688,656,1344,1489
0131-002,2013,12,31,14,744,718,1462,1344
0131-002,2013,12,31,15,798,748,1546,1462
0131-002,2013,12,31,16,724,814,1538,1546
0131-002,2013,12,31,17,862,811,1673,1538
0131-002,2013,12,31,18,859,991,1850,1673
0131-002,2013,12,31,19,716,865,1581,1850
0131-002,2013,12,31,20,562,572,1134,1581
0131-002,2013,12,31,21,400,419,819,1134
0131-002,2013,12,31,22,352,377,729,819
0131-002,2013,12,31,23,273,261,534,729
0131-002,2013,12,31,24,189,202,391,534
0131-002,2014,1,1,1,165,134,299,391
0131-002,2014,1,1,2,143,155,298,299
0131-002,2014,1,1,3,103,129,232,298
0131-002,2014,1,1,4,79,82,161,232
0131-002,2014,1,1,5,113,74,187,161
0131-002,2014,1,1,6,118,79,197,187
0131-002,2014,1,1,7,155,104,259,197
0131-002,2014,1,1,8,173,153,326,259
0131-002,2014,1,1,9,244,260,504,326
0131-002,2014,1,1,10,276,332,608,504
0131-002,2014,1,1,11,366,369,735,608
0131-002,2014,1,1,12,493,463,956,735
0131-002,2014,1,1,13,483,451,934,956
0131-002,2014,1,1,14,515,438,953,934
0131-002,2014,1,1,15,576,539,1115,953
0131-002,2014,1,1,16,623,523,1146,1115
0131-002,2014,1,1,17,625,522,1147,1146
0131-002,2014,1,1,18,621,513,1134,1147
0131-002,2014,1,1,19,524,465,989,1134
0131-002,2014,1,1,20,456,368,824,989
0131-002,2014,1,1,21,354,327,681,824
0131-002,2014,1,1,22,334,235,569,681
0131-002,2014,1,1,23,243,157,400,569
0131-002,2014,1,1,24,147,112,259,400
0131-002,2014,1,2,1,124,89,213,259
0131-002,2014,1,2,2,57,64,121,213
0131-002,2014,1,2,3,55,43,98,121
0131-002,2014,1,2,4,62,47,109,98
0131-002,2014,1,2,5,62,54,116,109
0131-002,2014,1,2,6,143,120,263,116
0131-002,2014,1,2,7,542,231,773,263
0131-002,2014,1,2,8,1310,665,1975,773
0131-002,2014,1,2,9,1200,718,1918,1975
0131-002,2014,1,2,10,768,621,1389,1918
0131-002,2014,1,2,11,796,718,1514,1389
0131-002,2014,1,2,12,788,731,1519,1514
0131-002,2014,1,2,13,700,626,1326,1519
0131-002,2014,1,2,14,788,648,1436,1326
0131-002,2014,1,2,15,871,808,1679,1436
0131-002,2014,1,2,16,835,760,1595,1679
0131-002,2014,1,2,17,776,807,1583,1595
0131-002,2014,1,2,18,769,824,1593,1583
0131-002,2014,1,2,19,715,792,1507,1593
0131-002,2014,1,2,20,551,635,1186,1507
0131-002,2014,1,2,21,436,513,949,1186
0131-002,2014,1,2,22,361,379,740,949
0131-002,2014,1,2,23,291,267,558,740
0131-002,2014,1,2,24,176,170,346,558
0131-002,2014,1,3,1,137,119,256,346
0131-002,2014,1,3,2,106,82,188,256
0131-002,2014,1,3,3,72,62,134,188
0131-002,2014,1,3,4,60,71,131,134
0131-002,2014,1,3,5,96,93,189,131
0131-002,2014,1,3,6,190,141,331,189
0131-002,2014,1,3,7,499,241,740,331
0131-002,2014,1,3,8,1372,614,1986,740
0131-002,2014,1,3,9,1225,807,2032,1986
0131-002,2014,1,3,10,851,730,1581,2032
0131-002,2014,1,3,11,896,890,1786,1581
0131-002,2014,1,3,12,825,784,1609,1786
0131-002,2014,1,3,13,779,680,1459,1609
0131-002,2014,1,3,14,852,724,1576,1459
0131-002,2014,1,3,15,948,817,1765,1576
0131-002,2014,1,3,16,921,838,1759,1765
0131-002,2014,1,3,17,849,835,1684,1759
0131-002,2014,1,3,18,867,970,1837,1684
0131-002,2014,1,3,19,846,971,1817,1837
0131-002,2014,1,3,20,590,715,1305,1817
0131-002,2014,1,3,21,472,600,1072,1305
0131-002,2014,1,3,22,393,459,852,1072
0131-002,2014,1,3,23,293,321,614,852
0131-002,2014,1,3,24,176,177,353,614
0131-002,2014,1,4,1,150,142,292,353
0131-002,2014,1,4,2,112,115,227,292
0131-002,2014,1,4,3,73,87,160,227
0131-002,2014,1,4,4,77,79,156,160
0131-002,2014,1,4,5,93,103,196,156
0131-002,2014,1,4,6,148,118,266,196
0131-002,2014,1,4,7,316,240,556,266
0131-002,2014,1,4,8,691,382,1073,556
0131-002,2014,1,4,9,737,579,1316,1073
0131-002,2014,1,4,10,715,645,1360,1316
0131-002,2014,1,4,11,703,670,1373,1360
0131-002,2014,1,4,12,676,685,1361,1373
0131-002,2014,1,4,13,658,612,1270,1361
0131-002,2014,1,4,14,699,640,1339,1270
0131-002,2014,1,4,15,645,661,1306,1339
0131-002,2014,1,4,16,717,676,1393,1306
0131-002,2014,1,4,17,665,677,1342,1393
0131-002,2014,1,4,18,795,774,1569,1342
0131-002,2014,1,4,19,680,563,1243,1569
0131-002,2014,1,4,20,444,403,847,1243
0131-002,2014,1,4,21,353,343,696,847
0131-002,2014,1,4,22,286,307,593,696
0131-002,2014,1,4,23,203,222,425,593
0131-002,2014,1,4,24,146,145,291,425
0131-002,2014,1,5,1,105,113,218,291
0131-002,2014,1,5,2,65,85,150,218
0131-002,2014,1,5,3,55,74,129,150
0131-002,2014,1,5,4,49,56,105,129
0131-002,2014,1,5,5,52,51,103,105
0131-002,2014,1,5,6,70,67,137,103
0131-002,2014,1,5,7,155,112,267,137
0131-002,2014,1,5,8,278,189,467,267
0131-002,2014,1,5,9,315,271,586,467
0131-002,2014,1,5,10,318,337,655,586
0131-002,2014,1,5,11,364,407,771,655
0131-002,2014,1,5,12,466,432,898,771
0131-002,2014,1,5,13,439,472,911,898
0131-002,2014,1,5,14,519,473,992,911
0131-002,2014,1,5,15,578,515,1093,992
0131-002,2014,1,5,16,721,528,1249,1093
0131-002,2014,1,5,17,687,502,1189,1249
0131-002,2014,1,5,18,732,532,1264,1189
0131-002,2014,1,5,19,656,421,1077,1264
0131-002,2014,1,5,20,440,317,757,1077
0131-002,2014,1,5,21,359,302,661,757
0131-002,2014,1,5,22,329,264,593,661
0131-002,2014,1,5,23,247,154,401,593
0131-002,2014,1,5,24,147,108,255,401
0131-002,2014,1,6,1,95,70,165,255
0131-002,2014,1,6,2,64,53,117,165
0131-002,2014,1,6,3,44,32,76,117
0131-002,2014,1,6,4,48,52,100,76
0131-002,2014,1,6,5,76,54,130,100
0131-002,2014,1,6,6,203,119,322,130
0131-002,2014,1,6,7,589,270,859,322
0131-002,2014,1,6,8,1430,660,2090,859
0131-002,2014,1,6,9,1378,778,2156,2090
0131-002,2014,1,6,10,868,747,1615,2156
0131-002,2014,1,6,11,937,801,1738,1615
0131-002,2014,1,6,12,807,750,1557,1738
0131-002,2014,1,6,13,780,662,1442,1557
0131-002,2014,1,6,14,805,749,1554,1442
0131-002,2014,1,6,15,939,840,1779,1554
0131-002,2014,1,6,16,924,768,1692,1779
0131-002,2014,1,6,17,856,839,1695,1692
0131-002,2014,1,6,18,808,954,1762,1695
0131-002,2014,1,6,19,766,865,1631,1762
0131-002,2014,1,6,20,547,641,1188,1631
0131-002,2014,1,6,21,479,628,1107,1188
0131-002,2014,1,6,22,355,451,806,1107
0131-002,2014,1,6,23,238,279,517,806
0131-002,2014,1,6,24,179,152,331,517
0131-002,2014,1,7,1,110,117,227,331
0131-002,2014,1,7,2,89,84,173,227
0131-002,2014,1,7,3,71,83,154,173
0131-002,2014,1,7,4,73,75,148,154
0131-002,2014,1,7,5,83,95,178,148
0131-002,2014,1,7,6,149,117,266,178
0131-002,2014,1,7,7,512,284,796,266
0131-002,2014,1,7,8,1278,608,1886,796
0131-002,2014,1,7,9,1348,854,2202,1886
0131-002,2014,1,7,10,899,802,1701,2202
0131-002,2014,1,7,11,916,803,1719,1701
0131-002,2014,1,7,12,897,824,1721,1719
0131-002,2014,1,7,13,722,709,1431,1721
0131-002,2014,1,7,14,885,796,1681,1431
0131-002,2014,1,7,15,978,877,1855,1681
0131-002,2014,1,7,16,917,878,1795,1855
0131-002,2014,1,7,17,926,876,1802,1795
0131-002,2014,1,7,18,838,931,1769,1802
0131-002,2014,1,7,19,763,920,1683,1769
0131-002,2014,1,7,20,606,631,1237,1683
0131-002,2014,1,7,21,479,607,1086,1237
0131-002,2014,1,7,22,394,471,865,1086
0131-002,2014,1,7,23,285,288,573,865
0131-002,2014,1,7,24,188,182,370,573
0131-002,2014,1,8,1,145,119,264,370
0131-002,2014,1,8,2,98,84,182,264
0131-002,2014,1,8,3,81,70,151,182
0131-002,2014,1,8,4,67,72,139,151
0131-002,2014,1,8,5,70,80,150,139
0131-002,2014,1,8,6,152,128,280,150
0131-002,2014,1,8,7,468,242,710,280
0131-002,2014,1,8,8,1300,669,1969,710
0131-002,2014,1,8,9,1204,864,2068,1969
0131-002,2014,1,8,10,853,729,1582,2068
0131-002,2014,1,8,11,975,791,1766,1582
0131-002,2014,1,8,12,846,741,1587,1766
0131-002,2014,1,8,13,683,713,1396,1587
0131-002,2014,1,8,14,866,758,1624,1396
0131-002,2014,1,8,15,950,831,1781,1624
0131-002,2014,1,8,16,847,830,1677,1781
0131-002,2014,1,8,17,822,806,1628,1677
0131-002,2014,1,8,18,845,909,1754,1628
0131-002,2014,1,8,19,756,850,1606,1754
0131-002,2014,1,8,20,521,654,1175,1606
0131-002,2014,1,8,21,463,590,1053,1175
0131-002,2014,1,8,22,398,392,790,1053
0131-002,2014,1,8,23,262,288,550,790
0131-002,2014,1,8,24,188,174,362,550
0131-002,2014,1,9,1,125,119,244,362
0131-002,2014,1,9,2,95,81,176,244
0131-002,2014,1,9,3,48,56,104,176
0131-002,2014,1,9,4,64,80,144,104
0131-002,2014,1,9,5,87,86,173,144
0131-002,2014,1,9,6,166,105,271,173
0131-002,2014,1,9,7,446,273,719,271
0131-002,2014,1,9,8,1318,608,1926,719
0131-002,2014,1,9,9,1288,781,2069,1926
0131-002,2014,1,9,10,836,742,1578,2069
0131-002,2014,1,9,11,891,758,1649,1578
0131-002,2014,1,9,12,834,743,1577,1649
0131-002,2014,1,9,13,703,710,1413,1577
0131-002,2014,1,9,14,849,776,1625,1413
0131-002,2014,1,9,15,913,814,1727,1625
0131-002,2014,1,9,16,821,790,1611,1727
0131-002,2014,1,9,17,804,811,1615,1611
0131-002,2014,1,9,18,735,907,1642,1615
0131-002,2014,1,9,19,781,837,1618,1642
0131-002,2014,1,9,20,538,661,1199,1618
0131-002,2014,1,9,21,485,594,1079,1199
0131-002,2014,1,9,22,409,442,851,1079
0131-002,2014,1,9,23,273,248,521,851
0131-002,2014,1,9,24,180,181,361,521
0131-002,2014,1,10,1,122,140,262,361
0131-002,2014,1,10,2,89,83,172,262
0131-002,2014,1,10,3,58,81,139,172
0131-002,2014,1,10,4,69,71,140,139
0131-002,2014,1,10,5,82,88,170,140
0131-002,2014,1,10,6,158,106,264,170
0131-002,2014,1,10,7,444,244,688,264
0131-002,2014,1,10,8,1267,584,1851,688
0131-002,2014,1,10,9,1230,758,1988,1851
0131-002,2014,1,10,10,867,678,1545,1988
0131-002,2014,1,10,11,947,800,1747,1545
0131-002,2014,1,10,12,857,809,1666,1747
0131-002,2014,1,10,13,675,715,1390,1666
0131-002,2014,1,10,14,857,762,1619,1390
0131-002,2014,1,10,15,936,900,1836,1619
0131-002,2014,1,10,16,889,856,1745,1836
0131-002,2014,1,10,17,850,863,1713,1745
0131-002,2014,1,10,18,822,1071,1893,1713
0131-002,2014,1,10,19,850,1077,1927,1893
0131-002,2014,1,10,20,666,768,1434,1927
0131-002,2014,1,10,21,510,608,1118,1434
0131-002,2014,1,10,22,392,470,862,1118
0131-002,2014,1,10,23,294,313,607,862
0131-002,2014,1,10,24,196,183,379,607
0131-002,2014,1,11,1,150,146,296,379
0131-002,2014,1,11,2,94,123,217,296
0131-002,2014,1,11,3,87,86,173,217
0131-002,2014,1,11,4,60,75,135,173
0131-002,2014,1,11,5,102,97,199,135
0131-002,2014,1,11,6,161,106,267,199
0131-002,2014,1,11,7,276,192,468,267
0131-002,2014,1,11,8,693,399,1092,468
0131-002,2014,1,11,9,753,561,1314,1092
0131-002,2014,1,11,10,692,630,1322,1314
0131-002,2014,1,11,11,728,703,1431,1322
0131-002,2014,1,11,12,746,722,1468,1431
0131-002,2014,1,11,13,711,713,1424,1468
0131-002,2014,1,11,14,705,670,1375,1424
0131-002,2014,1,11,15,702,743,1445,1375
0131-002,2014,1,11,16,762,678,1440,1445
0131-002,2014,1,11,17,786,702,1488,1440
0131-002,2014,1,11,18,788,812,1600,1488
0131-002,2014,1,11,19,685,662,1347,1600
0131-002,2014,1,11,20,461,416,877,1347
0131-002,2014,1,11,21,333,398,731,877
0131-002,2014,1,11,22,305,306,611,731
0131-002,2014,1,11,23,248,210,458,611
0131-002,2014,1,11,24,158,187,345,458
0131-002,2014,1,12,1,130,113,243,345
0131-002,2014,1,12,2,87,65,152,243
0131-002,2014,1,12,3,63,88,151,152
0131-002,2014,1,12,4,65,52,117,151
0131-002,2014,1,12,5,51,51,102,117
0131-002,2014,1,12,6,77,70,147,102
0131-002,2014,1,12,7,135,90,225,147
0131-002,2014,1,12,8,242,174,416,225
0131-002,2014,1,12,9,284,277,561,416
0131-002,2014,1,12,10,342,332,674,561
0131-002,2014,1,12,11,355,425,780,674
0131-002,2014,1,12,12,410,431,841,780
0131-002,2014,1,12,13,478,444,922,841
0131-002,2014,1,12,14,507,464,971,922
0131-002,2014,1,12,15,552,468,1020,971
0131-002,2014,1,12,16,652,515,1167,1020
0131-002,2014,1,12,17,663,518,1181,1167
0131-002,2014,1,12,18,777,534,1311,1181
0131-002,2014,1,12,19,644,400,1044,1311
0131-002,2014,1,12,20,448,343,791,1044
0131-002,2014,1,12,21,373,295,668,791
0131-002,2014,1,12,22,339,256,595,668
0131-002,2014,1,12,23,243,183,426,595
0131-002,2014,1,12,24,179,134,313,426
0131-002,2014,1,13,1,110,90,200,313
0131-002,2014,1,13,2,71,55,126,200
0131-002,2014,1,13,3,41,45,86,126
0131-002,2014,1,13,4,60,49,109,86
0131-002,2014,1,13,5,68,76,144,109
0131-002,2014,1,13,6,202,133,335,144
0131-002,2014,1,13,7,550,245,795,335
0131-002,2014,1,13,8,1553,671,2224,795
0131-002,2014,1,13,9,1323,757,2080,2224
0131-002,2014,1,13,10,824,722,1546,2080
0131-002,2014,1,13,11,880,738,1618,1546
0131-002,2014,1,13,12,855,799,1654,1618
0131-002,2014,1,13,13,718,649,1367,1654
0131-002,2014,1,13,14,796,732,1528,1367
0131-002,2014,1,13,15,924,846,1770,1528
0131-002,2014,1,13,16,914,796,1710,1770
0131-002,2014,1,13,17,847,837,1684,1710
0131-002,2014,1,13,18,853,852,1705,1684
0131-002,2014,1,13,19,778,895,1673,1705
0131-002,2014,1,13,20,573,660,1233,1673
0131-002,2014,1,13,21,445,610,1055,1233
0131-002,2014,1,13,22,378,421,799,1055
0131-002,2014,1,13,23,241,284,525,799
0131-002,2014,1,13,24,168,163,331,525
0131-002,2014,1,14,1,118,98,216,331
0131-002,2014,1,14,2,84,68,152,216
0131-002,2014,1,14,3,56,67,123,152
0131-002,2014,1,14,4,67,74,141,123
0131-002,2014,1,14,5,86,82,168,141
0131-002,2014,1,14,6,162,110,272,168
0131-002,2014,1,14,7,463,244,707,272
0131-002,2014,1,14,8,1296,617,1913,707
0131-002,2014,1,14,9,1274,829,2103,1913
0131-002,2014,1,14,10,894,715,1609,2103
0131-002,2014,1,14,11,883,795,1678,1609
0131-002,2014,1,14,12,837,754,1591,1678
0131-002,2014,1,14,13,767,697,1464,1591
0131-002,2014,1,14,14,836,773,1609,1464
0131-002,2014,1,14,15,916,819,1735,1609
0131-002,2014,1,14,16,904,811,1715,1735
0131-002,2014,1,14,17,822,853,1675,1715
0131-002,2014,1,14,18,799,931,1730,1675
0131-002,2014,1,14,19,775,868,1643,1730
0131-002,2014,1,14,20,584,694,1278,1643
0131-002,2014,1,14,21,462,589,1051,1278
0131-002,2014,1,14,22,407,401,808,1051
0131-002,2014,1,14,23,247,266,513,808
0131-002,2014,1,14,24,162,189,351,513
0131-002,2014,1,15,1,141,113,254,351
0131-002,2014,1,15,2,77,74,151,254
0131-002,2014,1,15,3,71,61,132,151
0131-002,2014,1,15,4,65,79,144,132
0131-002,2014,1,15,5,87,87,174,144
0131-002,2014,1,15,6,174,137,311,174
0131-002,2014,1,15,7,466,226,692,311
0131-002,2014,1,15,8,1314,639,1953,692
0131-002,2014,1,15,9,1263,792,2055,1953
0131-002,2014,1,15,10,910,740,1650,2055
0131-002,2014,1,15,11,917,803,1720,1650
0131-002,2014,1,15,12,852,767,1619,1720
0131-002,2014,1,15,13,723,679,1402,1619
0131-002,2014,1,15,14,866,744,1610,1402
0131-002,2014,1,15,15,923,814,1737,1610
0131-002,2014,1,15,16,919,826,1745,1737
0131-002,2014,1,15,17,843,826,1669,1745
0131-002,2014,1,15,18,846,1018,1864,1669
0131-002,2014,1,15,19,802,945,1747,1864
0131-002,2014,1,15,20,564,661,1225,1747
0131-002,2014,1,15,21,479,565,1044,1225
0131-002,2014,1,15,22,430,451,881,1044
0131-002,2014,1,15,23,253,284,537,881
0131-002,2014,1,15,24,191,185,376,537
0131-002,2014,1,16,1,141,101,242,376
0131-002,2014,1,16,2,95,86,181,242
0131-002,2014,1,16,3,60,78,138,181
0131-002,2014,1,16,4,60,87,147,138
0131-002,2014,1,16,5,93,92,185,147
0131-002,2014,1,16,6,155,118,273,185
0131-002,2014,1,16,7,483,259,742,273
0131-002,2014,1,16,8,1293,613,1906,742
0131-002,2014,1,16,9,1297,784,2081,1906
0131-002,2014,1,16,10,921,806,1727,2081
0131-002,2014,1,16,11,948,851,1799,1727
0131-002,2014,1,16,12,915,773,1688,1799
0131-002,2014,1,16,13,715,723,1438,1688
0131-002,2014,1,16,14,827,791,1618,1438
0131-002,2014,1,16,15,969,865,1834,1618
0131-002,2014,1,16,16,978,846,1824,1834
0131-002,2014,1,16,17,869,888,1757,1824
0131-002,2014,1,16,18,826,964,1790,1757
0131-002,2014,1,16,19,756,885,1641,1790
0131-002,2014,1,16,20,554,737,1291,1641
0131-002,2014,1,16,21,481,625,1106,1291
0131-002,2014,1,16,22,416,460,876,1106
0131-002,2014,1,16,23,262,283,545,876
0131-002,2014,1,16,24,201,189,390,545
0131-002,2014,1,17,1,145,139,284,390
0131-002,2014,1,17,2,92,88,180,284
0131-002,2014,1,17,3,57,68,125,180
0131-002,2014,1,17,4,78,64,142,125
0131-002,2014,1,17,5,80,100,180,142
0131-002,2014,1,17,6,160,130,290,180
0131-002,2014,1,17,7,437,250,687,290
0131-002,2014,1,17,8,1337,611,1948,687
0131-002,2014,1,17,9,1267,780,2047,1948
0131-002,2014,1,17,10,877,741,1618,2047
0131-002,2014,1,17,11,918,829,1747,1618
0131-002,2014,1,17,12,904,792,1696,1747
0131-002,2014,1,17,13,746,695,1441,1696
0131-002,2014,1,17,14,889,783,1672,1441
0131-002,2014,1,17,15,925,871,1796,1672
0131-002,2014,1,17,16,869,833,1702,1796
0131-002,2014,1,17,17,883,895,1778,1702
0131-002,2014,1,17,18,892,1003,1895,1778
0131-002,2014,1,17,19,896,1019,1915,1895
0131-002,2014,1,17,20,747,765,1512,1915
0131-002,2014,1,17,21,515,613,1128,1512
0131-002,2014,1,17,22,436,451,887,1128
0131-002,2014,1,17,23,269,300,569,887
0131-002,2014,1,17,24,199,203,402,569
0131-002,2014,1,18,1,142,146,288,402
0131-002,2014,1,18,2,104,120,224,288
0131-002,2014,1,18,3,94,77,171,224
0131-002,2014,1,18,4,90,80,170,171
0131-002,2014,1,18,5,79,114,193,170
0131-002,2014,1,18,6,181,122,303,193
