Date,Weekday,Time,Traffic
2014-08-07,5 ,12,1668
2014-08-07,5 ,13,1974
2014-08-07,5 ,14,2096
2014-08-07,5 ,15,2297
2014-08-07,5 ,16,2294
2014-08-07,5 ,17,2345
2014-08-07,5 ,18,2213
2014-08-07,5 ,19,2203
2014-08-07,5 ,20,1778
2014-08-07,5 ,21,1513
2014-08-07,5 ,22,1026
2014-08-07,5 ,23,610
2014-08-08,6 ,0,392
2014-08-08,6 ,1,289
2014-08-08,6 ,2,221
2014-08-08,6 ,3,205
2014-08-08,6 ,4,209
2014-08-08,6 ,5,442
2014-08-08,6 ,6,826
2014-08-08,6 ,7,1429
2014-08-08,6 ,8,1850
2014-08-08,6 ,9,1694
2014-08-08,6 ,10,1815
2014-08-08,6 ,11,1739
2014-08-08,6 ,12,1801
2014-08-08,6 ,13,2000
2014-08-08,6 ,14,2172
2014-08-08,6 ,15,2329
2014-08-08,6 ,16,2044
2014-08-08,6 ,17,2248
2014-08-08,6 ,18,2376
2014-08-08,6 ,19,2253
2014-08-08,6 ,20,1971
2014-08-08,6 ,21,1639
2014-08-08,6 ,22,1127
2014-08-08,6 ,23,697
2014-08-09,7 ,0,468
2014-08-09,7 ,1,336
2014-08-09,7 ,2,243
2014-08-09,7 ,3,205
2014-08-09,7 ,4,230
2014-08-09,7 ,5,457
2014-08-09,7 ,6,709
2014-08-09,7 ,7,976
2014-08-09,7 ,8,1443
2014-08-09,7 ,9,1561
2014-08-09,7 ,10,1667
2014-08-09,7 ,11,1781
2014-08-09,7 ,12,1800
2014-08-09,7 ,13,1884
2014-08-09,7 ,14,2041
2014-08-09,7 ,15,2163
2014-08-09,7 ,16,2203
2014-08-09,7 ,17,2364
2014-08-09,7 ,18,2423
2014-08-09,7 ,19,1992
2014-08-09,7 ,20,1756
2014-08-09,7 ,21,1402
2014-08-09,7 ,22,1034
2014-08-09,7 ,23,621
2014-08-10,1 ,0,404
2014-08-10,1 ,1,234
2014-08-10,1 ,2,199
2014-08-10,1 ,3,160
2014-08-10,1 ,4,146
2014-08-10,1 ,5,251
2014-08-10,1 ,6,426
2014-08-10,1 ,7,549
2014-08-10,1 ,8,849
2014-08-10,1 ,9,1196
2014-08-10,1 ,10,1428
2014-08-10,1 ,11,1529
2014-08-10,1 ,12,1704
2014-08-10,1 ,13,1762
2014-08-10,1 ,14,2101
2014-08-10,1 ,15,2193
2014-08-10,1 ,16,2264
2014-08-10,1 ,17,2062
2014-08-10,1 ,18,2075
2014-08-10,1 ,19,2120
2014-08-10,1 ,20,2226
2014-08-10,1 ,21,1561
2014-08-10,1 ,22,981
2014-08-10,1 ,23,496
2014-08-11,2 ,0,339
2014-08-11,2 ,1,213
2014-08-11,2 ,2,155
2014-08-11,2 ,3,147
2014-08-11,2 ,4,204
2014-08-11,2 ,5,453
2014-08-11,2 ,6,914
2014-08-11,2 ,7,1572
2014-08-11,2 ,8,1780
2014-08-11,2 ,9,1812
2014-08-11,2 ,10,1770
2014-08-11,2 ,11,1817
2014-08-11,2 ,12,1688
2014-08-11,2 ,13,1918
2014-08-11,2 ,14,2100
2014-08-11,2 ,15,2118
2014-08-11,2 ,16,2265
2014-08-11,2 ,17,2421
2014-08-11,2 ,18,2352
2014-08-11,2 ,19,2095
2014-08-11,2 ,20,1713
2014-08-11,2 ,21,1447
2014-08-11,2 ,22,893
2014-08-11,2 ,23,534
2014-08-12,3 ,0,333
2014-08-12,3 ,1,263
2014-08-12,3 ,2,240
2014-08-12,3 ,3,205
2014-08-12,3 ,4,219
2014-08-12,3 ,5,479
2014-08-12,3 ,6,842
2014-08-12,3 ,7,1476
2014-08-12,3 ,8,1769
2014-08-12,3 ,9,1749
2014-08-12,3 ,10,1761
2014-08-12,3 ,11,1732
2014-08-12,3 ,12,1787
2014-08-12,3 ,13,2007
2014-08-12,3 ,14,2198
2014-08-12,3 ,15,2301
2014-08-12,3 ,16,2158
2014-08-12,3 ,17,2318
2014-08-12,3 ,18,2268
2014-08-12,3 ,19,2220
2014-08-12,3 ,20,1795
2014-08-12,3 ,21,1478
2014-08-12,3 ,22,932
2014-08-12,3 ,23,583
2014-08-13,4 ,0,354
2014-08-13,4 ,1,288
2014-08-13,4 ,2,198
2014-08-13,4 ,3,203
2014-08-13,4 ,4,243
2014-08-13,4 ,5,464
2014-08-13,4 ,6,861
2014-08-13,4 ,7,1467
2014-08-13,4 ,8,1821
2014-08-13,4 ,9,1826
2014-08-13,4 ,10,1829
2014-08-13,4 ,11,1777
2014-08-13,4 ,12,1713
2014-08-13,4 ,13,2014
2014-08-13,4 ,14,2134
2014-08-13,4 ,15,2265
2014-08-13,4 ,16,2212
2014-08-13,4 ,17,2238
2014-08-13,4 ,18,2078
2014-08-13,4 ,19,2106
2014-08-13,4 ,20,1781
2014-08-13,4 ,21,1473
2014-08-13,4 ,22,934
2014-08-13,4 ,23,624
2014-08-14,5 ,0,386
2014-08-14,5 ,1,309
2014-08-14,5 ,2,222
2014-08-14,5 ,3,192
2014-08-14,5 ,4,235
2014-08-14,5 ,5,435
2014-08-14,5 ,6,880
2014-08-14,5 ,7,1594
2014-08-14,5 ,8,1828
2014-08-14,5 ,9,1811
2014-08-14,5 ,10,1796
2014-08-14,5 ,11,1802
2014-08-14,5 ,12,1823
2014-08-14,5 ,13,2028
2014-08-14,5 ,14,2198
2014-08-14,5 ,15,2126
2014-08-14,5 ,16,2244
2014-08-14,5 ,17,2249
2014-08-14,5 ,18,2116
2014-08-14,5 ,19,2130
2014-08-14,5 ,20,2221
2014-08-14,5 ,21,1750
2014-08-14,5 ,22,1130
2014-08-14,5 ,23,692
2014-08-15,6 ,0,450
2014-08-15,6 ,1,319
2014-08-15,6 ,2,220
2014-08-15,6 ,3,224
2014-08-15,6 ,4,247
2014-08-15,6 ,5,417
2014-08-15,6 ,6,648
2014-08-15,6 ,7,816
2014-08-15,6 ,8,1009
2014-08-15,6 ,9,1129
2014-08-15,6 ,10,1242
2014-08-15,6 ,11,1382
2014-08-15,6 ,12,1462
2014-08-15,6 ,13,1561
2014-08-15,6 ,14,1794
2014-08-15,6 ,15,1921
2014-08-15,6 ,16,2062
2014-08-15,6 ,17,2237
2014-08-15,6 ,18,2311
2014-08-15,6 ,19,2051
2014-08-15,6 ,20,1906
2014-08-15,6 ,21,1549
2014-08-15,6 ,22,1102
2014-08-15,6 ,23,714
2014-08-16,7 ,0,428
2014-08-16,7 ,1,356
2014-08-16,7 ,2,225
2014-08-16,7 ,3,198
2014-08-16,7 ,4,217
2014-08-16,7 ,5,320
2014-08-16,7 ,6,608
2014-08-16,7 ,7,853
2014-08-16,7 ,8,1228
2014-08-16,7 ,9,1468
2014-08-16,7 ,10,1497
2014-08-16,7 ,11,1706
2014-08-16,7 ,12,1827
2014-08-16,7 ,13,1971
2014-08-16,7 ,14,2080
2014-08-16,7 ,15,2222
2014-08-16,7 ,16,2365
2014-08-16,7 ,17,2486
2014-08-16,7 ,18,2476
2014-08-16,7 ,19,2290
2014-08-16,7 ,20,2086
2014-08-16,7 ,21,2027
2014-08-16,7 ,22,1493
2014-08-16,7 ,23,1044
2014-08-17,1 ,0,511
2014-08-17,1 ,1,374
2014-08-17,1 ,2,254
2014-08-17,1 ,3,192
2014-08-17,1 ,4,192
2014-08-17,1 ,5,266
2014-08-17,1 ,6,396
2014-08-17,1 ,7,627
2014-08-17,1 ,8,919
2014-08-17,1 ,9,1164
2014-08-17,1 ,10,1582
2014-08-17,1 ,11,1747
2014-08-17,1 ,12,2030
2014-08-17,1 ,13,2040
2014-08-17,1 ,14,2241
2014-08-17,1 ,15,2205
2014-08-17,1 ,16,2343
2014-08-17,1 ,17,2423
2014-08-17,1 ,18,2118
2014-08-17,1 ,19,1900
2014-08-17,1 ,20,1589
2014-08-17,1 ,21,1302
2014-08-17,1 ,22,896
2014-08-17,1 ,23,498
2014-08-18,2 ,0,345
2014-08-18,2 ,1,227
2014-08-18,2 ,2,168
2014-08-18,2 ,3,133
2014-08-18,2 ,4,187
2014-08-18,2 ,5,446
2014-08-18,2 ,6,924
2014-08-18,2 ,7,1605
2014-08-18,2 ,8,1808
2014-08-18,2 ,9,1743
2014-08-18,2 ,10,1696
2014-08-18,2 ,11,1808
2014-08-18,2 ,12,1820
2014-08-18,2 ,13,1959
2014-08-18,2 ,14,2067
2014-08-18,2 ,15,2250
2014-08-18,2 ,16,2057
2014-08-18,2 ,17,2214
2014-08-18,2 ,18,2268
2014-08-18,2 ,19,1958
2014-08-18,2 ,20,1526
2014-08-18,2 ,21,1305
2014-08-18,2 ,22,875
2014-08-18,2 ,23,528
2014-08-19,3 ,0,330
2014-08-19,3 ,1,249
2014-08-19,3 ,2,203
2014-08-19,3 ,3,196
2014-08-19,3 ,4,230
2014-08-19,3 ,5,393
2014-08-19,3 ,6,808
2014-08-19,3 ,7,1609
2014-08-19,3 ,8,1777
2014-08-19,3 ,9,1619
2014-08-19,3 ,10,1736
2014-08-19,3 ,11,1740
2014-08-19,3 ,12,1674
2014-08-19,3 ,13,1876
2014-08-19,3 ,14,2023
2014-08-19,3 ,15,2133
2014-08-19,3 ,16,2161
2014-08-19,3 ,17,2276
2014-08-19,3 ,18,2317
2014-08-19,3 ,19,2163
2014-08-19,3 ,20,1665
2014-08-19,3 ,21,1369
2014-08-19,3 ,22,919
2014-08-19,3 ,23,591
2014-08-20,4 ,0,404
2014-08-20,4 ,1,283
2014-08-20,4 ,2,202
2014-08-20,4 ,3,225
2014-08-20,4 ,4,218
2014-08-20,4 ,5,431
2014-08-20,4 ,6,879
2014-08-20,4 ,7,1596
2014-08-20,4 ,8,1853
2014-08-20,4 ,9,1715
2014-08-20,4 ,10,1825
2014-08-20,4 ,11,1762
2014-08-20,4 ,12,1787
2014-08-20,4 ,13,1877
2014-08-20,4 ,14,2134
2014-08-20,4 ,15,2234
2014-08-20,4 ,16,2209
2014-08-20,4 ,17,2422
2014-08-20,4 ,18,2359
2014-08-20,4 ,19,2243
2014-08-20,4 ,20,1799
2014-08-20,4 ,21,1473
2014-08-20,4 ,22,962
2014-08-20,4 ,23,531
2014-08-21,5 ,0,423
2014-08-21,5 ,1,258
2014-08-21,5 ,2,204
2014-08-21,5 ,3,204
2014-08-21,5 ,4,238
2014-08-21,5 ,5,373
2014-08-21,5 ,6,795
2014-08-21,5 ,7,1536
2014-08-21,5 ,8,1805
2014-08-21,5 ,9,1535
2014-08-21,5 ,10,1506
2014-08-21,5 ,11,1466
2014-08-21,5 ,12,1528
2014-08-21,5 ,13,1700
2014-08-21,5 ,14,1899
2014-08-21,5 ,15,1882
2014-08-21,5 ,16,2043
2014-08-21,5 ,17,2160
2014-08-21,5 ,18,2266
2014-08-21,5 ,19,1986
2014-08-21,5 ,20,1522
2014-08-21,5 ,21,1375
2014-08-21,5 ,22,872
2014-08-21,5 ,23,540
2014-08-22,6 ,0,371
2014-08-22,6 ,1,319
2014-08-22,6 ,2,216
2014-08-22,6 ,3,205
2014-08-22,6 ,4,223
2014-08-22,6 ,5,399
2014-08-22,6 ,6,856
2014-08-22,6 ,7,1571
2014-08-22,6 ,8,1854
2014-08-22,6 ,9,1702
2014-08-22,6 ,10,1807
2014-08-22,6 ,11,1691
2014-08-22,6 ,12,1750
2014-08-22,6 ,13,2032
2014-08-22,6 ,14,2229
2014-08-22,6 ,15,2250
2014-08-22,6 ,16,2276
2014-08-22,6 ,17,2477
2014-08-22,6 ,18,2195
2014-08-22,6 ,19,2308
2014-08-22,6 ,20,2082
2014-08-22,6 ,21,1658
2014-08-22,6 ,22,1177
2014-08-22,6 ,23,683
2014-08-23,7 ,0,489
2014-08-23,7 ,1,334
2014-08-23,7 ,2,282
2014-08-23,7 ,3,249
2014-08-23,7 ,4,252
2014-08-23,7 ,5,403
2014-08-23,7 ,6,700
2014-08-23,7 ,7,1085
2014-08-23,7 ,8,1380
2014-08-23,7 ,9,1615
2014-08-23,7 ,10,1609
2014-08-23,7 ,11,1790
2014-08-23,7 ,12,2016
2014-08-23,7 ,13,2044
2014-08-23,7 ,14,2254
2014-08-23,7 ,15,2343
2014-08-23,7 ,16,2413
2014-08-23,7 ,17,2462
2014-08-23,7 ,18,2434
2014-08-23,7 ,19,2175
2014-08-23,7 ,20,2072
2014-08-23,7 ,21,1438
2014-08-23,7 ,22,1075
2014-08-23,7 ,23,658
2014-08-24,1 ,0,410
2014-08-24,1 ,1,335
2014-08-24,1 ,2,201
2014-08-24,1 ,3,167
2014-08-24,1 ,4,188
2014-08-24,1 ,5,255
2014-08-24,1 ,6,429
2014-08-24,1 ,7,580
2014-08-24,1 ,8,869
2014-08-24,1 ,9,1254
2014-08-24,1 ,10,1624
2014-08-24,1 ,11,1770
2014-08-24,1 ,12,1991
2014-08-24,1 ,13,2204
2014-08-24,1 ,14,2381
2014-08-24,1 ,15,2468
2014-08-24,1 ,16,2407
2014-08-24,1 ,17,2401
2014-08-24,1 ,18,2370
2014-08-24,1 ,19,2227
2014-08-24,1 ,20,2051
2014-08-24,1 ,21,2156
2014-08-24,1 ,22,1873
2014-08-24,1 ,23,875
2014-08-25,2 ,0,345
2014-08-25,2 ,1,233
2014-08-25,2 ,2,176
2014-08-25,2 ,3,161
2014-08-25,2 ,4,224
2014-08-25,2 ,5,449
2014-08-25,2 ,6,925
2014-08-25,2 ,7,1707
2014-08-25,2 ,8,1912
2014-08-25,2 ,9,1731
2014-08-25,2 ,10,1784
2014-08-25,2 ,11,1767
2014-08-25,2 ,12,1804
2014-08-25,2 ,13,2014
2014-08-25,2 ,14,2104
2014-08-25,2 ,15,2263
2014-08-25,2 ,16,2247
2014-08-25,2 ,17,2189
2014-08-25,2 ,18,2218
2014-08-25,2 ,19,2087
2014-08-25,2 ,20,1668
2014-08-25,2 ,21,1461
2014-08-25,2 ,22,873
2014-08-25,2 ,23,532
2014-08-26,3 ,0,348
2014-08-26,3 ,1,293
2014-08-26,3 ,2,231
2014-08-26,3 ,3,206
2014-08-26,3 ,4,235
2014-08-26,3 ,5,445
2014-08-26,3 ,6,936
2014-08-26,3 ,7,1639
2014-08-26,3 ,8,1843
2014-08-26,3 ,9,1785
2014-08-26,3 ,10,1804
2014-08-26,3 ,11,1739
2014-08-26,3 ,12,1663
2014-08-26,3 ,13,1980
2014-08-26,3 ,14,2196
2014-08-26,3 ,15,2218
2014-08-26,3 ,16,2238
2014-08-26,3 ,17,2415
2014-08-26,3 ,18,2143
2014-08-26,3 ,19,2174
2014-08-26,3 ,20,1828
2014-08-26,3 ,21,1555
2014-08-26,3 ,22,956
2014-08-26,3 ,23,593
2014-08-27,4 ,0,390
2014-08-27,4 ,1,306
2014-08-27,4 ,2,235
2014-08-27,4 ,3,223
2014-08-27,4 ,4,245
2014-08-27,4 ,5,468
2014-08-27,4 ,6,958
2014-08-27,4 ,7,1583
2014-08-27,4 ,8,1957
2014-08-27,4 ,9,1750
2014-08-27,4 ,10,1782
2014-08-27,4 ,11,1813
2014-08-27,4 ,12,1743
2014-08-27,4 ,13,2069
2014-08-27,4 ,14,2135
2014-08-27,4 ,15,2202
2014-08-27,4 ,16,2206
2014-08-27,4 ,17,2454
2014-08-27,4 ,18,2083
2014-08-27,4 ,19,2274
2014-08-27,4 ,20,1805
2014-08-27,4 ,21,1574
2014-08-27,4 ,22,980
2014-08-27,4 ,23,612
2014-08-28,5 ,0,382
2014-08-28,5 ,1,318
2014-08-28,5 ,2,270
2014-08-28,5 ,3,228
2014-08-28,5 ,4,247
2014-08-28,5 ,5,449
2014-08-28,5 ,6,955
2014-08-28,5 ,7,1658
2014-08-28,5 ,8,1919
2014-08-28,5 ,9,1663
2014-08-28,5 ,10,1701
2014-08-28,5 ,11,1726
2014-08-28,5 ,12,1673
2014-08-28,5 ,13,1972
2014-08-28,5 ,14,2191
2014-08-28,5 ,15,2281
2014-08-28,5 ,16,2377
2014-08-28,5 ,17,2307
2014-08-28,5 ,18,2230
2014-08-28,5 ,19,2264
2014-08-28,5 ,20,1900
2014-08-28,5 ,21,1578
2014-08-28,5 ,22,1029
2014-08-28,5 ,23,656
2014-08-29,6 ,0,427
2014-08-29,6 ,1,301
2014-08-29,6 ,2,249
2014-08-29,6 ,3,232
2014-08-29,6 ,4,269
2014-08-29,6 ,5,487
2014-08-29,6 ,6,971
2014-08-29,6 ,7,1662
2014-08-29,6 ,8,1852
2014-08-29,6 ,9,1783
2014-08-29,6 ,10,1821
2014-08-29,6 ,11,1801
2014-08-29,6 ,12,1761
2014-08-29,6 ,13,2082
2014-08-29,6 ,14,2206
2014-08-29,6 ,15,2232
2014-08-29,6 ,16,2308
2014-08-29,6 ,17,2357
2014-08-29,6 ,18,2185
2014-08-29,6 ,19,2230
2014-08-29,6 ,20,2116
2014-08-29,6 ,21,1796
2014-08-29,6 ,22,1206
2014-08-29,6 ,23,721
2014-08-30,7 ,0,459
2014-08-30,7 ,1,393
2014-08-30,7 ,2,267
2014-08-30,7 ,3,305
2014-08-30,7 ,4,267
2014-08-30,7 ,5,422
2014-08-30,7 ,6,798
2014-08-30,7 ,7,1064
2014-08-30,7 ,8,1438
2014-08-30,7 ,9,1664
2014-08-30,7 ,10,1796
2014-08-30,7 ,11,1838
2014-08-30,7 ,12,1822
2014-08-30,7 ,13,1689
2014-08-30,7 ,14,2154
2014-08-30,7 ,15,2326
2014-08-30,7 ,16,2411
2014-08-30,7 ,17,2500
2014-08-30,7 ,18,2436
2014-08-30,7 ,19,2267
2014-08-30,7 ,20,2058
2014-08-30,7 ,21,1528
2014-08-30,7 ,22,1098
2014-08-30,7 ,23,642
2014-08-31,1 ,0,386
2014-08-31,1 ,1,317
2014-08-31,1 ,2,201
2014-08-31,1 ,3,152
2014-08-31,1 ,4,195
2014-08-31,1 ,5,258
2014-08-31,1 ,6,461
2014-08-31,1 ,7,664
2014-08-31,1 ,8,974
2014-08-31,1 ,9,1280
2014-08-31,1 ,10,1516
2014-08-31,1 ,11,1816
2014-08-31,1 ,12,2151
2014-08-31,1 ,13,2402
2014-08-31,1 ,14,2419
2014-08-31,1 ,15,2363
2014-08-31,1 ,16,2389
2014-08-31,1 ,17,2116
2014-08-31,1 ,18,2399
2014-08-31,1 ,19,2334
2014-08-31,1 ,20,2074
2014-08-31,1 ,21,1386
2014-08-31,1 ,22,1019
2014-08-31,1 ,23,571
2014-09-01,2 ,0,335
2014-09-01,2 ,1,242
2014-09-01,2 ,2,177
2014-09-01,2 ,3,169
2014-09-01,2 ,4,239
2014-09-01,2 ,5,456
2014-09-01,2 ,6,1013
2014-09-01,2 ,7,1738
2014-09-01,2 ,8,1934
2014-09-01,2 ,9,1810
2014-09-01,2 ,10,1846
2014-09-01,2 ,11,1802
2014-09-01,2 ,12,1767
2014-09-01,2 ,13,2064
2014-09-01,2 ,14,2174
2014-09-01,2 ,15,2230
2014-09-01,2 ,16,2276
2014-09-01,2 ,17,2368
2014-09-01,2 ,18,2284
2014-09-01,2 ,19,2197
2014-09-01,2 ,20,1668
2014-09-01,2 ,21,1439
2014-09-01,2 ,22,936
2014-09-01,2 ,23,525
2014-09-02,3 ,0,373
2014-09-02,3 ,1,273
2014-09-02,3 ,2,241
2014-09-02,3 ,3,228
2014-09-02,3 ,4,262
2014-09-02,3 ,5,488
2014-09-02,3 ,6,955
2014-09-02,3 ,7,1713
2014-09-02,3 ,8,1992
2014-09-02,3 ,9,1808
2014-09-02,3 ,10,1795
2014-09-02,3 ,11,1818
2014-09-02,3 ,12,1792
2014-09-02,3 ,13,1989
2014-09-02,3 ,14,2192
2014-09-02,3 ,15,2216
2014-09-02,3 ,16,2252
2014-09-02,3 ,17,2379
2014-09-02,3 ,18,1929
2014-09-02,3 ,19,2087
2014-09-02,3 ,20,1807
2014-09-02,3 ,21,1561
2014-09-02,3 ,22,1033
2014-09-02,3 ,23,567
2014-09-03,4 ,0,372
2014-09-03,4 ,1,286
2014-09-03,4 ,2,233
2014-09-03,4 ,3,199
2014-09-03,4 ,4,242
2014-09-03,4 ,5,388
2014-09-03,4 ,6,809
2014-09-03,4 ,7,1544
2014-09-03,4 ,8,1891
2014-09-03,4 ,9,1687
2014-09-03,4 ,10,1705
2014-09-03,4 ,11,1717
2014-09-03,4 ,12,1751
2014-09-03,4 ,13,1837
2014-09-03,4 ,14,2072
2014-09-03,4 ,15,1955
2014-09-03,4 ,16,2134
2014-09-03,4 ,17,2281
2014-09-03,4 ,18,2262
2014-09-03,4 ,19,1953
2014-09-03,4 ,20,1517
2014-09-03,4 ,21,1388
2014-09-03,4 ,22,945
2014-09-03,4 ,23,537
2014-09-04,5 ,0,394
2014-09-04,5 ,1,322
2014-09-04,5 ,2,240
2014-09-04,5 ,3,246
2014-09-04,5 ,4,263
2014-09-04,5 ,5,475
2014-09-04,5 ,6,993
2014-09-04,5 ,7,1662
2014-09-04,5 ,8,1971
2014-09-04,5 ,9,1869
2014-09-04,5 ,10,1951
2014-09-04,5 ,11,1871
2014-09-04,5 ,12,1855
2014-09-04,5 ,13,1773
2014-09-04,5 ,14,2352
2014-09-04,5 ,15,2318
2014-09-04,5 ,16,2364
2014-09-04,5 ,17,2348
2014-09-04,5 ,18,2029
2014-09-04,5 ,19,2202
2014-09-04,5 ,20,1862
2014-09-04,5 ,21,1587
2014-09-04,5 ,22,1048
2014-09-04,5 ,23,654
2014-09-05,6 ,0,409
2014-09-05,6 ,1,348
2014-09-05,6 ,2,243
2014-09-05,6 ,3,237
2014-09-05,6 ,4,276
2014-09-05,6 ,5,460
2014-09-05,6 ,6,969
2014-09-05,6 ,7,1606
2014-09-05,6 ,8,1983
2014-09-05,6 ,9,1859
2014-09-05,6 ,10,1920
2014-09-05,6 ,11,1935
2014-09-05,6 ,12,1777
2014-09-05,6 ,13,2048
2014-09-05,6 ,14,2220
2014-09-05,6 ,15,2316
2014-09-05,6 ,16,2144
2014-09-05,6 ,17,2338
2014-09-05,6 ,18,2329
2014-09-05,6 ,19,2147
2014-09-05,6 ,20,1714
2014-09-05,6 ,21,1322
2014-09-05,6 ,22,1040
2014-09-05,6 ,23,717
2014-09-06,7 ,0,463
2014-09-06,7 ,1,325
2014-09-06,7 ,2,230
2014-09-06,7 ,3,276
2014-09-06,7 ,4,264
2014-09-06,7 ,5,384
2014-09-06,7 ,6,585
2014-09-06,7 ,7,830
2014-09-06,7 ,8,1145
2014-09-06,7 ,9,1454
2014-09-06,7 ,10,1539
2014-09-06,7 ,11,1698
2014-09-06,7 ,12,1709
2014-09-06,7 ,13,1716
2014-09-06,7 ,14,1835
2014-09-06,7 ,15,1845
2014-09-06,7 ,16,1798
2014-09-06,7 ,17,1798
2014-09-06,7 ,18,1687
2014-09-06,7 ,19,1486
2014-09-06,7 ,20,1246
2014-09-06,7 ,21,1017
2014-09-06,7 ,22,743
2014-09-06,7 ,23,454
2014-09-07,1 ,0,340
2014-09-07,1 ,1,248
2014-09-07,1 ,2,208
2014-09-07,1 ,3,147
2014-09-07,1 ,4,130
2014-09-07,1 ,5,167
2014-09-07,1 ,6,285
2014-09-07,1 ,7,419
2014-09-07,1 ,8,741
2014-09-07,1 ,9,1085
2014-09-07,1 ,10,1367
2014-09-07,1 ,11,1432
2014-09-07,1 ,12,1465
2014-09-07,1 ,13,1380
2014-09-07,1 ,14,1525
2014-09-07,1 ,15,1475
2014-09-07,1 ,16,1423
2014-09-07,1 ,17,1449
2014-09-07,1 ,18,1423
2014-09-07,1 ,19,1131
2014-09-07,1 ,20,998
2014-09-07,1 ,21,698
2014-09-07,1 ,22,549
2014-09-07,1 ,23,349
2014-09-08,2 ,0,231
2014-09-08,2 ,1,143
2014-09-08,2 ,2,132
2014-09-08,2 ,3,73
2014-09-08,2 ,4,85
2014-09-08,2 ,5,196
2014-09-08,2 ,6,565
2014-09-08,2 ,7,1013
2014-09-08,2 ,8,902
2014-09-08,2 ,9,961
2014-09-08,2 ,10,1619
2014-09-08,2 ,11,2121
2014-09-08,2 ,12,2292
2014-09-08,2 ,13,2251
2014-09-08,2 ,14,2356
2014-09-08,2 ,15,2265
2014-09-08,2 ,16,2269
2014-09-08,2 ,17,2303
2014-09-08,2 ,18,2267
2014-09-08,2 ,19,2175
2014-09-08,2 ,20,2010
2014-09-08,2 ,21,1959
2014-09-08,2 ,22,1660
2014-09-08,2 ,23,1034
2014-09-09,3 ,0,726
2014-09-09,3 ,1,623
2014-09-09,3 ,2,419
2014-09-09,3 ,3,277
2014-09-09,3 ,4,265
2014-09-09,3 ,5,288
2014-09-09,3 ,6,390
2014-09-09,3 ,7,529
2014-09-09,3 ,8,829
2014-09-09,3 ,9,1143
2014-09-09,3 ,10,1498
2014-09-09,3 ,11,1791
2014-09-09,3 ,12,1919
2014-09-09,3 ,13,2085
2014-09-09,3 ,14,2173
2014-09-09,3 ,15,2277
2014-09-09,3 ,16,2226
2014-09-09,3 ,17,2383
2014-09-09,3 ,18,2246
2014-09-09,3 ,19,2250
2014-09-09,3 ,20,2141
2014-09-09,3 ,21,2046
2014-09-09,3 ,22,1621
2014-09-09,3 ,23,1288
2014-09-10,4 ,0,801
2014-09-10,4 ,1,530
2014-09-10,4 ,2,385
2014-09-10,4 ,3,329
2014-09-10,4 ,4,201
2014-09-10,4 ,5,251
2014-09-10,4 ,6,503
2014-09-10,4 ,7,866
2014-09-10,4 ,8,1132
2014-09-10,4 ,9,1343
2014-09-10,4 ,10,1540
2014-09-10,4 ,11,1683
2014-09-10,4 ,12,1787
2014-09-10,4 ,13,1976
2014-09-10,4 ,14,2055
2014-09-10,4 ,15,2083
2014-09-10,4 ,16,2004
2014-09-10,4 ,17,2101
2014-09-10,4 ,18,2280
2014-09-10,4 ,19,1930
2014-09-10,4 ,20,1615
2014-09-10,4 ,21,1260
2014-09-10,4 ,22,813
2014-09-10,4 ,23,561
2014-09-11,5 ,0,349
2014-09-11,5 ,1,230
2014-09-11,5 ,2,188
2014-09-11,5 ,3,168
2014-09-11,5 ,4,175
2014-09-11,5 ,5,399
2014-09-11,5 ,6,901
2014-09-11,5 ,7,1585
2014-09-11,5 ,8,1904
2014-09-11,5 ,9,1789
2014-09-11,5 ,10,1751
2014-09-11,5 ,11,1685
2014-09-11,5 ,12,1728
2014-09-11,5 ,13,2004
2014-09-11,5 ,14,2017
2014-09-11,5 ,15,2115
2014-09-11,5 ,16,2152
2014-09-11,5 ,17,2241
2014-09-11,5 ,18,2173
2014-09-11,5 ,19,2200
2014-09-11,5 ,20,1648
2014-09-11,5 ,21,1232
2014-09-11,5 ,22,848
2014-09-11,5 ,23,475
2014-09-12,6 ,0,387
2014-09-12,6 ,1,315
2014-09-12,6 ,2,219
2014-09-12,6 ,3,230
2014-09-12,6 ,4,243
2014-09-12,6 ,5,458
2014-09-12,6 ,6,883
2014-09-12,6 ,7,1587
2014-09-12,6 ,8,1877
2014-09-12,6 ,9,1785
2014-09-12,6 ,10,1893
2014-09-12,6 ,11,1807
2014-09-12,6 ,12,1819
2014-09-12,6 ,13,2085
2014-09-12,6 ,14,2128
2014-09-12,6 ,15,2264
2014-09-12,6 ,16,2320
2014-09-12,6 ,17,2269
2014-09-12,6 ,18,2028
2014-09-12,6 ,19,2264
2014-09-12,6 ,20,1981
2014-09-12,6 ,21,1669
2014-09-12,6 ,22,1024
2014-09-12,6 ,23,605
2014-09-13,7 ,0,407
2014-09-13,7 ,1,315
2014-09-13,7 ,2,275
2014-09-13,7 ,3,238
2014-09-13,7 ,4,258
2014-09-13,7 ,5,404
2014-09-13,7 ,6,709
2014-09-13,7 ,7,1102
2014-09-13,7 ,8,1514
2014-09-13,7 ,9,1771
2014-09-13,7 ,10,1781
2014-09-13,7 ,11,1786
2014-09-13,7 ,12,1830
2014-09-13,7 ,13,1872
2014-09-13,7 ,14,2095
2014-09-13,7 ,15,2149
2014-09-13,7 ,16,2046
2014-09-13,7 ,17,2205
